gid,year,bdist2,bdist3,capdist,gwno
85369,2014,293.4033,293.4033,681.7082,560
85370,2014,250.17241,250.17241,654.8626,560
85371,2014,207.50882,207.50882,630.69275,560
85372,2014,163.51225,163.51225,609.5174,560
85373,2014,118.48052,118.48052,591.6585,560
85374,2014,77.093796,77.093796,577.42426,560
85375,2014,45.530407,45.530407,567.0879,560
85376,2014,16.239664,16.239664,560.8651,560
85377,2014,19.673819,19.673819,558.89343,560
85378,2014,61.733326,61.733326,561.2177,560
85379,2014,83.635544,83.635544,567.7852,560
85380,2014,108.085846,55.425014,578.45123,560
85381,2014,139.33778,17.541378,592.9945,560
85382,2014,178.17207,24.77068,611.13806,560
85551,2014,2327.5107,8.175849,3197.451,900
85552,2014,2313.9011,49.543343,3151.967,900
85553,2014,2298.0498,92.83566,3106.4814,900
85554,2014,2283.2568,137.68445,3060.9954,900
85555,2014,2269.5427,179.77168,3015.5098,900
85556,2014,2256.9277,221.4539,2970.026,900
85557,2014,2245.4304,264.66455,2924.5452,900
85558,2014,2235.0679,309.0708,2879.0686,900
85559,2014,2225.8562,354.22867,2833.5977,900
85560,2014,2217.81,353.1193,2788.134,900
85561,2014,2210.942,349.2993,2742.6792,900
85562,2014,2205.2632,344.39725,2697.2344,900
85563,2014,2200.7827,340.04187,2651.8015,900
85564,2014,2197.508,341.24628,2606.3826,900
85565,2014,2195.4448,313.7017,2560.979,900
85566,2014,2194.5964,287.09796,2515.593,900
85567,2014,2194.964,265.95227,2470.2268,900
85568,2014,2196.547,250.43727,2424.8826,900
85569,2014,2199.3433,227.98587,2379.5625,900
85570,2014,2203.3477,203.18678,2334.2693,900
85571,2014,2208.5535,181.62903,2289.0059,900
85572,2014,2214.9526,169.4932,2243.775,900
85573,2014,2222.5344,165.17403,2198.5793,900
85574,2014,2231.2866,172.81523,2153.4229,900
85575,2014,2241.1958,160.37498,2108.309,900
85576,2014,2252.2466,146.51642,2063.2417,900
85577,2014,2264.4216,124.27789,2018.2252,900
85578,2014,2277.7034,107.13774,1973.264,900
85579,2014,2292.0723,100.11072,1928.363,900
85580,2014,2307.5076,95.16543,1883.5278,900
85581,2014,2323.5247,91.60126,1838.7643,900
85582,2014,2340.2668,87.85922,1794.0787,900
85583,2014,2358.022,80.85464,1749.4783,900
85584,2014,2376.7668,95.314674,1704.9708,900
85585,2014,2396.478,116.220695,1660.5648,900
85586,2014,2417.118,132.38945,1616.2698,900
85587,2014,2438.6694,140.86392,1572.0961,900
85588,2014,2461.1155,150.09491,1528.0553,900
85589,2014,2484.4316,161.03023,1484.1604,900
85590,2014,2472.4795,182.75218,1440.4259,900
85591,2014,2459.115,213.03633,1396.8677,900
85592,2014,2446.7773,243.09662,1353.5039,900
85593,2014,2435.483,244.2485,1310.3551,900
85594,2014,2425.2458,219.7612,1267.444,900
85595,2014,2416.0752,203.54558,1224.7969,900
85596,2014,2407.9016,197.64848,1182.4431,900
85597,2014,2400.8218,202.9714,1140.4165,900
85598,2014,2394.8455,218.6965,1098.7557,900
85599,2014,2389.9812,242.81084,1057.5049,900
85600,2014,2386.2358,272.4194,1016.71497,900
85601,2014,2383.7368,306.34937,976.44464,900
85602,2014,2378.9573,343.48663,936.76196,900
85603,2014,2375.2769,382.8985,897.7458,900
85604,2014,2369.9417,423.95035,859.4879,900
85605,2014,2356.4417,466.20837,822.09503,900
85606,2014,2344.0068,509.37173,785.69165,900
85607,2014,2332.6545,553.2278,750.42267,900
85608,2014,2318.1997,597.62317,716.4565,900
85609,2014,2303.8406,641.47144,683.98804,900
85610,2014,2290.5576,685.002,653.24146,900
85611,2014,2278.37,651.36633,624.4719,900
85612,2014,2264.0469,609.25775,597.9655,900
85613,2014,2246.2114,567.94824,574.0365,900
85614,2014,2229.425,527.62665,553.02014,900
85615,2014,2213.7117,488.53854,535.2601,900
85616,2014,2199.0942,451.144,521.08984,900
85617,2014,2185.5952,412.24298,510.80853,900
85618,2014,2173.2356,374.5219,504.6542,900
85619,2014,2162.0347,339.21686,502.77856,900
85620,2014,2152.011,302.34003,505.22928,900
85621,2014,2143.1812,261.29904,511.94415,900
85622,2014,2099.0657,215.79263,522.7588,900
85623,2014,2053.3523,167.93646,537.42554,900
85624,2014,2007.6711,120.085175,555.63904,900
85625,2014,1962.0254,72.22972,577.0632,900
85626,2014,1916.4187,24.368454,601.3545,900
85627,2014,1870.8551,23.497675,628.17993,900
85897,2014,149.92596,10.285371,369.33932,155
85898,2014,105.015526,16.559006,359.09714,155
85899,2014,61.91692,61.91692,354.91742,155
85900,2014,23.752033,23.752033,357.01328,155
85901,2014,9.835434,9.835434,1146.7037,160
85902,2014,56.38629,56.38629,1104.264,160
85903,2014,104.34409,104.34409,1062.1986,160
85904,2014,152.41373,152.41373,1020.5546,160
85905,2014,200.51193,200.51193,979.3871,160
85906,2014,248.61702,248.61702,938.75946,160
85907,2014,296.7272,296.7272,898.74603,160
85908,2014,344.84155,344.84155,859.4335,160
85909,2014,392.95914,392.95914,820.9234,160
85910,2014,441.07904,441.07904,783.33514,160
85911,2014,489.20032,489.20032,746.8088,160
85912,2014,535.1812,535.1812,711.50867,160
85913,2014,559.08,559.08,677.6274,160
85914,2014,512.8415,512.8415,645.3892,160
85915,2014,466.91605,466.91605,615.0534,160
85916,2014,420.2299,420.2299,586.9156,160
85917,2014,372.33926,372.33926,561.3071,160
85918,2014,324.49222,324.49222,538.5896,160
85919,2014,276.71252,276.71252,519.1431,160
85920,2014,229.04361,229.04361,503.34747,160
85921,2014,181.574,181.574,491.55502,160
85922,2014,134.5163,134.5163,484.05872,160
85923,2014,88.382126,88.382126,481.0596,160
85924,2014,45.91178,45.91178,482.6416,160
85925,2014,11.678932,11.678932,488.76022,160
85926,2014,4.8043337,4.8043337,520.96185,165
85927,2014,8.764105,8.764105,513.90265,165
85928,2014,26.012445,26.012445,1813.116,140
85929,2014,57.623337,57.623337,1789.6992,140
85930,2014,73.46812,73.46812,1767.4443,140
85931,2014,101.93501,101.93501,1746.3962,140
85932,2014,137.32281,137.32281,1726.5992,140
85933,2014,156.65524,156.65524,1708.0969,140
85934,2014,185.87454,172.29791,1690.9323,140
85935,2014,218.23326,138.55846,1675.1464,140
85936,2014,246.04088,90.60123,1660.7789,140
85937,2014,278.6637,43.027428,1647.8672,140
85938,2014,313.67642,4.2117467,1636.4456,140
85939,2014,351.16196,4.970849,1626.5459,140
85940,2014,384.57584,2.7876835,1618.1959,140
86075,2014,167.99686,0.3778794,1190.9354,560
86076,2014,154.46237,44.43786,1146.6093,560
86077,2014,148.85092,86.747215,1102.6854,560
86078,2014,146.94144,131.07448,1059.2148,560
86079,2014,143.44145,143.44145,1016.2564,560
86080,2014,155.0167,155.0167,973.87866,560
86081,2014,178.11707,178.11707,932.1616,560
86082,2014,208.38345,208.38345,891.1988,560
86083,2014,236.963,236.963,851.09985,560
86084,2014,265.19327,265.19327,811.9935,560
86085,2014,298.69516,298.69516,774.03094,560
86086,2014,335.89447,335.89447,737.38947,560
86087,2014,369.87692,369.87692,702.2767,560
86088,2014,322.5845,322.5845,668.93384,560
86089,2014,275.6286,275.6286,637.6394,560
86090,2014,229.21732,229.21732,608.70984,560
86091,2014,183.69742,183.69742,582.49817,560
86092,2014,139.43105,139.43105,559.3871,560
86093,2014,97.69878,97.69878,539.7754,560
86094,2014,53.842983,53.842983,524.05646,560
86095,2014,11.107226,11.107226,512.5888,560
86096,2014,24.75354,24.75354,106.62335,570
86097,2014,4.861256,4.861256,127.27588,570
86098,2014,14.371189,14.371189,506.0549,560
86099,2014,35.757587,35.757587,513.3639,560
86100,2014,67.377495,67.377495,525.1933,560
86101,2014,110.84236,44.45546,541.2466,560
86102,2014,157.09602,2.6507847,561.1612,560
86270,2014,2286.0393,24.82702,3260.639,900
86271,2014,2273.723,21.949167,3215.1528,900
86272,2014,2261.889,69.63196,3169.6677,900
86273,2014,2245.6033,117.2857,3124.185,900
86274,2014,2230.3994,160.393,3078.7058,900
86275,2014,2216.3003,203.12389,3033.2317,900
86276,2014,2203.327,246.97716,2987.7637,900
86277,2014,2191.4995,290.62448,2942.3032,900
86278,2014,2180.837,332.25647,2896.8523,900
86279,2014,2171.3562,375.07556,2851.412,900
86280,2014,2163.073,408.42218,2805.9844,900
86281,2014,2156.0015,404.09454,2760.5708,900
86282,2014,2150.1533,399.23022,2715.1736,900
86283,2014,2145.539,395.4592,2669.7942,900
86284,2014,2142.166,386.89868,2624.435,900
86285,2014,2140.0408,359.3837,2579.0984,900
86286,2014,2139.1667,336.0988,2533.7864,900
86287,2014,2139.5454,317.9176,2488.5015,900
86288,2014,2141.1763,299.23508,2443.2463,900
86289,2014,2144.0564,275.38788,2398.0237,900
86290,2014,2148.1807,252.08769,2352.8367,900
86291,2014,2153.542,233.94447,2307.6885,900
86292,2014,2160.131,224.23633,2262.5825,900
86293,2014,2167.9365,220.57106,2217.5225,900
86294,2014,2176.9456,226.67506,2172.512,900
86295,2014,2187.1426,214.06737,2127.556,900
86296,2014,2198.5117,195.6794,2082.6584,900
86297,2014,2211.0342,174.54213,2037.8246,900
86298,2014,2224.6907,161.56158,1993.0599,900
86299,2014,2239.4602,155.29938,1948.37,900
86300,2014,2255.3208,149.98805,1903.7615,900
86301,2014,2271.45,147.02855,1859.2411,900
86302,2014,2288.6438,140.49907,1814.8164,900
86303,2014,2306.8708,136.05046,1770.4957,900
86304,2014,2326.1067,146.86195,1726.2882,900
86305,2014,2346.3267,165.82155,1682.2039,900
86306,2014,2367.4788,187.57693,1638.2534,900
86307,2014,2389.5686,194.1796,1594.4493,900
86308,2014,2412.566,205.35861,1550.8048,900
86309,2014,2434.225,213.90036,1507.335,900
86310,2014,2419.4778,230.8948,1464.0562,900
86311,2014,2405.7632,255.65793,1420.987,900
86312,2014,2393.0996,286.27142,1378.1484,900
86313,2014,2381.5037,291.11624,1335.5632,900
86314,2014,2370.9912,270.78937,1293.2577,900
86315,2014,2361.5767,257.73395,1251.2611,900
86316,2014,2353.195,253.07811,1209.6067,900
86317,2014,2345.921,257.27835,1168.332,900
86318,2014,2339.7795,269.9215,1127.48,900
86319,2014,2334.7805,289.9048,1087.0989,900
86320,2014,2330.9307,315.83762,1047.2443,900
86321,2014,2328.2363,345.73816,1007.9796,900
86322,2014,2323.7498,379.20224,969.37756,900
86323,2014,2319.9666,415.41833,931.52136,900
86324,2014,2316.9978,453.72726,894.5066,900
86325,2014,2303.1306,493.64136,858.44305,900
86326,2014,2290.3542,534.80054,823.4566,900
86327,2014,2278.687,576.9377,789.6912,900
86328,2014,2265.581,619.8526,757.311,900
86329,2014,2250.8254,663.39355,726.502,900
86330,2014,2237.1719,707.44415,697.47327,900
86331,2014,2224.6401,678.76013,670.4567,900
86332,2014,2212.948,638.24133,645.70557,900
86333,2014,2194.6208,598.72,623.4903,900
86334,2014,2177.3647,560.4081,604.09125,900
86335,2014,2161.2056,522.5242,587.7878,900
86336,2014,2146.168,483.98373,574.84375,900
86337,2014,2132.2761,447.10718,565.4901,900
86338,2014,2119.5525,411.47302,559.90717,900
86339,2014,2108.0183,363.7018,558.2081,900
86340,2014,2097.6936,316.0064,560.4283,900
86341,2014,2088.5964,268.35446,566.52167,900
86342,2014,2080.7427,220.82213,576.3652,900
86343,2014,2070.5352,173.56897,589.77094,900
86344,2014,2024.9932,126.705414,606.5025,900
86345,2014,1979.4989,80.694214,626.2929,900
86346,2014,1934.0569,35.47457,648.86206,900
86347,2014,1888.6718,9.11155,673.93024,900
86618,2014,124.4444,8.342131,413.97153,155
86619,2014,76.33955,53.252342,410.3322,155
86620,2014,28.908846,28.908846,412.1558,155
86621,2014,15.48855,15.48855,1173.4706,160
86622,2014,63.592693,63.592693,1131.8119,160
86623,2014,111.84118,111.84118,1090.5887,160
86624,2014,158.57959,158.57959,1049.8534,160
86625,2014,205.41077,205.41077,1009.6658,160
86626,2014,252.78175,252.78175,970.095,160
86627,2014,300.43665,300.43665,931.2205,160
86628,2014,348.25818,348.25818,893.1343,160
86629,2014,389.31223,389.31223,855.94226,160
86630,2014,426.6239,426.6239,819.7672,160
86631,2014,462.50995,462.50995,784.7505,160
86632,2014,500.62158,500.62158,751.05493,160
86633,2014,540.4876,540.4876,718.8672,160
86634,2014,523.70337,523.70337,688.39954,160
86635,2014,476.27893,476.27893,659.891,160
86636,2014,429.01648,429.01648,633.6066,160
86637,2014,381.97723,381.97723,609.83484,160
86638,2014,335.2562,335.2562,588.88043,160
86639,2014,288.99466,288.99466,571.0541,160
86640,2014,243.35239,243.35239,556.6569,160
86641,2014,198.90732,198.90732,545.9605,160
86642,2014,156.6828,156.6828,539.1854,160
86643,2014,118.81023,118.81023,536.4804,160
86644,2014,78.51104,78.51104,537.90686,160
86645,2014,43.94617,43.94617,543.4323,160
86646,2014,3.9537075,3.9537075,552.9337,160
86647,2014,25.48176,25.48176,1790.5717,140
86648,2014,62.02756,62.02756,1765.274,140
86649,2014,99.44582,99.44582,1741.1094,140
86650,2014,125.70757,125.70757,1718.126,140
86651,2014,145.62912,145.62912,1696.3721,140
86652,2014,175.41177,175.41177,1675.8959,140
86653,2014,206.22342,206.22342,1656.7449,140
86654,2014,229.3199,192.30205,1638.9658,140
86655,2014,259.31458,145.31386,1622.604,140
86656,2014,290.74936,98.512085,1607.7029,140
86657,2014,319.50772,54.21617,1594.3036,140
86658,2014,351.92545,28.983707,1582.4446,140
86659,2014,386.65372,49.784035,1572.1605,140
86660,2014,423.2206,21.307573,1563.4829,140
86661,2014,457.90228,21.70133,1556.4387,140
86794,2014,129.14731,30.095592,1216.6168,560
86795,2014,114.74164,17.466045,1170.9838,560
86796,2014,101.76455,63.882248,1125.6501,560
86797,2014,93.51413,93.51413,1080.6543,560
86798,2014,93.994736,93.994736,1036.041,560
86799,2014,88.43386,88.43386,991.86285,560
86800,2014,105.538864,105.538864,948.18134,560
86801,2014,135.0894,135.0894,905.06915,560
86802,2014,165.0761,165.0761,862.6125,560
86803,2014,191.72198,191.72198,820.91376,560
86804,2014,225.83939,225.83939,780.0953,560
86805,2014,264.55283,264.55283,740.30347,560
86806,2014,306.12296,306.12296,701.7136,560
86807,2014,349.53143,349.53143,664.5359,560
86808,2014,316.19016,316.19016,629.0214,560
86809,2014,267.85425,267.85425,595.46844,560
86810,2014,219.54045,219.54045,564.2277,560
86811,2014,171.26875,171.26875,535.7044,560
86812,2014,123.090164,123.090164,510.3549,560
86813,2014,75.185616,75.185616,488.67374,560
86814,2014,28.725115,28.725115,471.168,560
86815,2014,12.657567,12.657567,53.091038,570
86816,2014,50.115482,50.115482,54.54625,570
86817,2014,46.13744,46.13744,88.487366,570
86818,2014,36.62193,36.62193,131.84358,570
86819,2014,10.718115,10.718115,459.18762,560
86820,2014,46.556995,46.556995,472.43817,560
86821,2014,87.81124,69.9878,490.30606,560
86822,2014,133.09299,28.520851,512.3081,560
86823,2014,179.50107,14.927198,537.93695,560
86990,2014,2232.6797,18.287466,3279.1113,900
86991,2014,2220.0164,30.075558,3233.6333,900
86992,2014,2208.954,78.43912,3188.1604,900
86993,2014,2193.301,125.82823,3142.694,900
86994,2014,2177.6687,173.5481,3097.2358,900
86995,2014,2163.1672,221.513,3051.787,900
86996,2014,2149.819,269.36127,3006.3494,900
86997,2014,2137.6462,314.07462,2960.9246,900
86998,2014,2126.6692,357.74515,2915.5142,900
86999,2014,2116.9065,401.86307,2870.1204,900
87000,2014,2108.375,443.52118,2824.7446,900
87001,2014,2101.0898,459.03796,2779.3892,900
87002,2014,2095.0642,454.2039,2734.0562,900
87003,2014,2090.3088,450.87555,2688.7478,900
87004,2014,2086.8328,432.0706,2643.4663,900
87005,2014,2084.642,407.35605,2598.2146,900
87006,2014,2083.7412,386.7812,2552.995,900
87007,2014,2084.1316,370.87726,2507.8108,900
87008,2014,2085.8125,348.15234,2462.6648,900
87009,2014,2088.781,323.62552,2417.56,900
87010,2014,2093.0312,302.45154,2372.5,900
87011,2014,2098.5557,287.42548,2327.4888,900
87012,2014,2105.3442,278.93042,2282.5298,900
87013,2014,2113.3845,275.9773,2237.628,900
87014,2014,2122.6624,280.72226,2192.787,900
87015,2014,2133.1614,267.36414,2148.0127,900
87016,2014,2144.8638,245.0575,2103.3098,900
87017,2014,2157.7495,226.75925,2058.684,900
87018,2014,2171.7976,216.23904,2014.1421,900
87019,2014,2186.9856,210.48373,1969.6903,900
87020,2014,2202.9507,205.13336,1925.336,900
87021,2014,2219.5347,202.45328,1881.0873,900
87022,2014,2237.1985,194.6898,1836.9526,900
87023,2014,2255.9167,191.37772,1792.9418,900
87024,2014,2275.6628,199.41911,1749.065,900
87025,2014,2296.3936,216.15567,1705.3335,900
87026,2014,2318.0935,236.85614,1661.76,900
87027,2014,2340.7407,248.38004,1618.3583,900
87028,2014,2364.3079,260.68887,1575.1436,900
87029,2014,2381.7202,267.50378,1532.1326,900
87030,2014,2366.5857,281.72464,1489.3441,900
87031,2014,2352.507,302.4553,1446.799,900
87032,2014,2339.5037,328.86887,1404.52,900
87033,2014,2327.5935,340.56046,1362.5332,900
87034,2014,2316.7937,323.2658,1320.8674,900
87035,2014,2307.1196,312.35416,1279.5549,900
87036,2014,2298.5256,308.5038,1238.6321,900
87037,2014,2291.0483,311.9764,1198.1398,900
87038,2014,2284.7346,322.5354,1158.1241,900
87039,2014,2279.5945,339.5201,1118.6371,900
87040,2014,2275.636,362.02695,1079.7378,900
87041,2014,2272.865,389.05383,1041.493,900
87042,2014,2268.5571,419.21854,1003.9783,900
87043,2014,2264.6663,452.40543,967.2795,900
87044,2014,2261.9685,487.99432,931.49396,900
87045,2014,2249.9216,525.4968,896.73193,900
87046,2014,2236.7888,564.53094,863.1178,900
87047,2014,2224.7927,604.7995,830.7918,900
87048,2014,2213.0977,646.071,799.91077,900
87049,2014,2197.9287,688.16425,770.64923,900
87050,2014,2183.8875,730.9364,743.19916,900
87051,2014,2170.996,709.42035,717.76904,900
87052,2014,2159.2756,670.5493,694.5814,900
87053,2014,2143.218,632.84735,673.8683,900
87054,2014,2125.4722,594.234,655.8647,900
87055,2014,2108.8472,556.3746,640.7994,900
87056,2014,2093.37,515.528,628.8839,900
87057,2014,2079.067,468.20325,620.3002,900
87058,2014,2065.9622,421.06424,615.18774,900
87059,2014,2054.0786,374.16766,613.6336,900
87060,2014,2043.438,327.43634,615.6646,900
87061,2014,2034.0597,281.17792,621.24567,900
87062,2014,2025.9614,235.66797,630.2823,900
87063,2014,2019.1588,190.4414,642.6286,900
87064,2014,2013.6648,145.31451,658.09796,900
87065,2014,1998.3118,99.52226,676.47595,900
87066,2014,1953.0645,52.118435,697.5323,900
87067,2014,1907.8892,4.6569624,721.03186,900
87337,2014,167.0299,25.805847,476.94043,155
87338,2014,118.60695,11.872724,468.97137,155
87339,2014,70.20538,57.42208,465.7455,155
87340,2014,21.958479,21.958479,467.36115,155
87341,2014,15.572088,15.572088,1202.1744,160
87342,2014,55.500523,55.500523,1161.3304,160
87343,2014,102.81801,102.81801,1120.9806,160
87344,2014,150.83824,150.83824,1081.1809,160
87345,2014,198.66223,198.66223,1041.9955,160
87346,2014,237.12161,237.12161,1003.49725,160
87347,2014,277.63043,277.63043,965.76917,160
87348,2014,320.45688,320.45688,928.90594,160
87349,2014,353.2441,353.2441,893.01556,160
87350,2014,389.89673,389.89673,858.22095,160
87351,2014,429.0456,429.0456,824.6615,160
87352,2014,470.0669,470.0669,792.49493,160
87353,2014,512.51056,512.51056,761.8985,160
87354,2014,503.508,503.508,733.0694,160
87355,2014,459.60297,459.60297,706.2249,160
87356,2014,416.84277,416.84277,681.60004,160
87357,2014,375.61948,375.61948,659.44403,160
87358,2014,336.49924,336.49924,640.0139,160
87359,2014,300.3058,300.3058,623.565,160
87360,2014,268.2274,268.23975,610.3386,160
87361,2014,228.46985,228.46985,600.54816,160
87362,2014,189.6855,189.6855,594.3635,160
87363,2014,151.49031,151.49031,591.898,160
87364,2014,112.24644,112.24644,593.19794,160
87365,2014,76.62024,76.62024,598.2388,160
87366,2014,47.2972,47.2972,606.9272,160
87367,2014,9.014583,9.014583,619.1095,160
87368,2014,26.415379,26.415379,1717.8795,140
87369,2014,68.074295,68.074295,1692.9325,140
87370,2014,103.06642,103.06642,1669.185,140
87371,2014,131.40334,131.40334,1646.6892,140
87372,2014,169.33235,169.33235,1625.4973,140
87373,2014,200.29564,200.29564,1605.6613,140
87374,2014,226.12592,209.01068,1587.232,140
87375,2014,251.87318,165.85901,1570.2594,140
